medication_name,condition_or_context,dose_effect_band,condition_range,range_gap,range_resolution_status,official_dosage_candidate,official_indication_match,dominant_effect_gap,dominant_effect_resolution_status,mechanism_gap,mechanism_resolution_status,official_mechanism_candidate,dose_effect_gap,dose_effect_resolution_status,official_source_url,editorial_status,runtime_eligible
Maprotilina,transtorno de estresse,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,fobia social,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,TOC,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao melancolica,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao ansiosa,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao com agitacao/agressividade,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,dor,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),25-75 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,tabagismo,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,compulsao,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,bulimia/anorexia,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 B / 50-900 A (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,ideacao suicida,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,TAG,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,panico,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,transtorno de estresse,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,fobia social,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,TOC,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao melancolica,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao ansiosa,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao com agitacao/agressividade,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,dor,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),25-75 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,tabagismo,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,compulsao,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,bulimia/anorexia,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 B / 50-900 A (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,ideacao suicida,75–150 mg/dia: faixa antidepressiva usual. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,TAG,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,panico,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,transtorno de estresse,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,fobia social,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,TOC,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao melancolica,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao ansiosa,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao com agitacao/agressividade,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,dor,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),25-75 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,tabagismo,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,compulsao,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,bulimia/anorexia,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 B / 50-900 A (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,ideacao suicida,Até 225 mg/dia: situações selecionadas. (DM/ST-E/GG/Maudsley/PENDENTE),100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,TAG,"Predomina ação noradrenérgica, associada a bloqueio H1. (DM/ST-E/GG/Maudsley/PENDENTE)",75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,panico,"Predomina ação noradrenérgica, associada a bloqueio H1. (DM/ST-E/GG/Maudsley/PENDENTE)",75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,transtorno de estresse,"Predomina ação noradrenérgica, associada a bloqueio H1. (DM/ST-E/GG/Maudsley/PENDENTE)",75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,fobia social,"Predomina ação noradrenérgica, associada a bloqueio H1. (DM/ST-E/GG/Maudsley/PENDENTE)",75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,TOC,"Predomina ação noradrenérgica, associada a bloqueio H1. (DM/ST-E/GG/Maudsley/PENDENTE)",100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao melancolica,"Predomina ação noradrenérgica, associada a bloqueio H1. (DM/ST-E/GG/Maudsley/PENDENTE)",100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao ansiosa,"Predomina ação noradrenérgica, associada a bloqueio H1. (DM/ST-E/GG/Maudsley/PENDENTE)",75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,depressao com agitacao/agressividade,"Predomina ação noradrenérgica, associada a bloqueio H1. (DM/ST-E/GG/Maudsley/PENDENTE)",100-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
